id,name,group,primary_type,additional_type(s)
720575940637747519,GNG.2726,GNG,LB2,
720575940637748294,SLP.ICL.69,SLP.ICL,CL081,
720575940637749888,PLP.SIP.3,PLP.SIP,SMP578,
720575940637755507,AVLP.1254,AVLP,CB3628,aSP10
720575940637755625,GNG.4269,GNG,BM_InOm,
720575940637756760,SLP.1084,SLP,mAL,"mAL1, mAL2A, mAL2B, mAL3A, mAL3B, mAL4, mAL5A, mAL5B, mAL6"
720575940637761112,LO.AVLP.118,LO.AVLP,LC31a,LC31
720575940637761213,IPS.411,IPS,CB0981,
720575940637763135,GNG.955,GNG,CB0062,
720575940637769542,LO.4984,LO,LC24,
720575940637776189,AVLP.1753,AVLP,CB2633,
720575940637779875,AVLP.2270,AVLP,CB1109,
720575940637783155,IPS.SPS.92,IPS.SPS,WED164b,WED164
720575940637786950,LO.2229,LO,cL02c,
720575940637788137,PRW.449,PRW,CB2355,
720575940637788605,LO.PVLP.1152,LO.PVLP,LC12,
720575940637790527,GNG.SLP.19,GNG.SLP,CB0130,
720575940637791295,SMP.157,SMP,SMP579,SMP583
720575940637791603,AVLP.873,AVLP,CB3289,
720575940637792233,GNG.3034,GNG,TPMN,
720575940637795150,SPS.LAL.23,SPS.LAL,LAL181,
720575940637800676,ICL.SPS.20,ICL.SPS,CL187,
720575940637803379,PLP.467,PLP,PLP026,PLP027
720575940637803891,IPS.PLP.42,IPS.PLP,WED028,
720575940637811059,LO.AVLP.81,LO.AVLP,LC15,
720575940637820750,GNG.3389,GNG,BM_InOm,
720575940637826118,GNG.ICL.9,GNG.ICL,CB0628,hb-1197571795
720575940637830272,SIP.11,SIP,SMP028,aSP26
720575940637832937,LH.AVLP.56,LH.AVLP,LHAV2b7_b,aSP9
720575940637834301,AVLP.PVLP.54,AVLP.PVLP,CB3313,"AVLP_pr36, aSP10"
720575940637836477,VES.GOR.8,VES.GOR,CL121,CL122
720575940637838670,GNG.3906,GNG,BM_InOm,
720575940637839450,SLP.ICL.15,SLP.ICL,CL071b,CL071
720575940637842246,GNG.1991,GNG,AN_GNG_133,
720575940637844157,GNG.3611,GNG,BM_InOm,
720575940637844413,AVLP.2652,AVLP,CB1917,
720575940637844558,GNG.3905,GNG,BM_InOm,
720575940637846643,AOTU.LAL.38,AOTU.LAL,CB1294,aSP16
720575940637848179,LO.PVLP.1066,LO.PVLP,LC12,
720575940637849822,GNG.803,GNG,CB0241,
720575940637850557,GNG.4268,GNG,BM_InOm,
720575940637851069,FLA.116,FLA,SEZ_NSC_Hugin,Hugin-RG
720575940637851504,PVLP.AVLP.197,PVLP.AVLP,,
720575940637851982,GNG.3904,GNG,BM_InOm,
720575940637861038,SLP.ICL.66,SLP.ICL,CL090_c,
720575940637861294,SLP.378,SLP,LHAD1f4b,"LHAD1f4, pSP3"
720575940637862726,AVLP.2165,AVLP,CB3099,
720575940637863342,LAL.421,LAL,LAL086,
720575940637863587,AVLP.PVLP.37,AVLP.PVLP,PVLP004,PVLP005
720575940637870510,GNG.1230,GNG,DNge121,
720575940637878854,SLP.SMP.32,SLP.SMP,SLP212a,SLP212
720575940637881432,PLP.IPS.12,PLP.IPS,CB2382,
720575940637883776,AVLP.1966,AVLP,CB1552,
720575940637893190,AVLP.SMP.30,AVLP.SMP,CL123,CRE061
720575940637896893,SAD.GNG.78,SAD.GNG,DNge090,
720575940637902820,ICL.AVLP.5,ICL.AVLP,CB2966,
720575940637904000,AVLP.2244,AVLP,CB1502,
720575940637905478,LO.PLP.18,LO.PLP,LPLC1,
720575940637906365,ICL.259,ICL,CL283a,CL283
720575940637907312,PVLP.AVLP.237,PVLP.AVLP,PVLP133,
720575940637910106,AL.LH.55,AL.LH,V_l2PN,
720575940637911118,LO.PVLP.1234,LO.PVLP,LC12,
720575940637922367,SLP.15,SLP,CL126,
720575940637923391,AVLP.829,AVLP,AVLP448,
720575940637929956,VES.50,VES,VES074,
720575940637936710,PRW.19,PRW,CB0019,
720575940637948288,WED.PLP.19,WED.PLP,CB2710,WEDPN8C
720575940637949040,IPS.LOP.65,IPS.LOP,cLP01,
720575940637951814,GNG.3033,GNG,CB1872,
720575940637952846,LO.PVLP.1233,LO.PVLP,LC16,
720575940637954886,AVLP.136,AVLP,AVLP399,
720575940637955910,AVLP.2399,AVLP,AVLP559a,AVLP559
720575940637955968,GNG.4267,GNG,SA_DMT_ADMN_3,
720575940637956698,GNG.SLP.18,GNG.SLP,SLP234,
720575940637957446,FLA.PRW.6,FLA.PRW,AN_multi_77,
720575940637958709,LOP.PVLP.61,LOP.PVLP,LPLC2,
720575940637961449,SMP.415,SMP,CB3862,"SMP321, SMP322"
720575940637966424,SAD.90,SAD,DNg06_a,
720575940637968454,IPS.248,IPS,WED096a,WED096
720575940637975110,GNG.3903,GNG,BM_InOm,
720575940637975615,SLP.102,SLP,CB3262,pSP3
720575940637980750,AVLP.ICL.197,AVLP.ICL,AVLP219b,AVLP219
720575940637982552,PLP.SMP.54,PLP.SMP,PLP028,
720575940637993525,LO.PVLP.267,LO.PVLP,LC17,
720575940637993542,VES.105,VES,AN_multi_20,
720575940637994173,FLA.SAD.3,FLA.SAD,CL210,
720575940637998313,AVLP.ICL.130,AVLP.ICL,CB1657,
720575940638001498,GNG.354,GNG,CB0434,
720575940638004806,AVLP.887,AVLP,CB1459,
720575940638009434,AVLP.121,AVLP,WED092e,WED092
720575940638011994,GNG.3388,GNG,LB3,
720575940638012016,ME.3510,ME,cM09,
720575940638013274,PLP.GNG.5,PLP.GNG,DNpe006,CL330
720575940638019184,SAD.WED.54,SAD.WED,DNge145,
720575940638024794,GNG.223,GNG,CB0864,
720575940638024832,AVLP.1325,AVLP,SAD016,
720575940638041653,AVLP.2328,AVLP,CB2639,
720575940638044126,PLP.LOP.20,PLP.LOP,cLP02,
720575940638046948,LH.PVLP.10,LH.PVLP,CB2740,aSP9
720575940638049136,AVLP.79,AVLP,AVLP435a,AVLP435
720575940638051699,AVLP.917,AVLP,AVLP224_a,
720575940638054197,GNG.2528,GNG,,
720575940638064100,SAD.492,SAD,JO-E,
720575940638064256,IPS.343,IPS,CB1751,
720575940638065469,GNG.2030,GNG,SA_VTV_4,
720575940638065571,LO.429,LO,LPLC1,
720575940638077091,PLP.307,PLP,CB2494,
720575940638077262,LOP.PLP.291,LOP.PLP,LPC1,
720575940638077811,IPS.LAL.2,IPS.LAL,WED007,
720575940638081257,PLP.230,PLP,CB0376,
720575940638082163,GNG.3902,GNG,BM_InOm,
720575940638088262,IPS.SPS.6,IPS.SPS,PS116,
720575940638088511,SAD.GNG.2,SAD.GNG,DNge084,
720575940638091839,SAD.340,SAD,CB3207,
720575940638092366,GNG.1315,GNG,BM_Taste,
720575940638092634,GNG.1235,GNG,CB2607,
720575940638094911,SAD.310,SAD,DNge091,
720575940638095293,AVLP.346,AVLP,AVLP567,pC2lb
720575940638096959,LH.SLP.242,LH.SLP,CB1113,
720575940638098485,AVLP.2440,AVLP,AVLP026,
720575940638103349,GNG.286,GNG,CB0499,
720575940638107445,GNG.3610,GNG,JO-F,
720575940638108787,SAD.IPS.87,SAD.IPS,CB1394,
720575940638109668,GNG.1234,GNG,DNg89,
720575940638111872,SAD.SPS.14,SAD.SPS,CB3865,
720575940638115662,LAL.444,LAL,WED155a,WED155
720575940638124147,GNG.3032,GNG,BM_vOcci_vPoOr,
720575940638125887,GNG.1082,GNG,CB0462,
720575940638126755,LO.PVLP.516,LO.PVLP,LC15,
720575940638128573,SLP.590,SLP,SLP026,pSP3
720575940638132814,AVLP.397,AVLP,CB1839,
720575940638134872,AVLP.2039,AVLP,AVLP363,
720575940638136117,FLA.SMP.112,FLA.SMP,CB3538,
720575940638142953,AMMC.324,AMMC,JO-F,
720575940638147637,ICL.155,ICL,CB3654,
720575940638148686,IPS.100,IPS,WED122,
720575940638149865,SAD.14,SAD,,
720575940638153449,IPS.203,IPS,PS048a,PS048
720575940638155497,GNG.2409,GNG,AN_GNG_82,
720575940638159472,SPS.548,SPS,DNg92_b,
720575940638161717,AVLP.2038,AVLP,CB3629,
720575940638164669,PLP.SPS.32,PLP.SPS,,
720575940638164864,AVLP.972,AVLP,AVLP120,
720575940638169917,IPS.307,IPS,CB3740,
720575940638175558,GNG.1257,GNG,DNge072,
720575940638183652,GNG.1578,GNG,LB3,
720575940638185550,GNG.3609,GNG,BM_InOm,
720575940638190414,GNG.1533,GNG,TPMN,
720575940638192829,LO.LH.6,LO.LH,LC43,
720575940638193973,PVLP.SLP.12,PVLP.SLP,CB3218,
720575940638197070,LO.PVLP.78,LO.PVLP,LC11,
720575940638197737,AVLP.2596,AVLP,AN_AVLP_GNG_23,
720575940638200910,LO.PVLP.43,LO.PVLP,LC11,
720575940638201833,WED.IPS.1,WED.IPS,WED006,
720575940638201919,GNG.VES.24,GNG.VES,CB0477,
720575940638202320,AVLP.1449,AVLP,CB1206,WED-VLP-2
720575940638202345,GNG.1673,GNG,LB3,
720575940638203881,GNG.3387,GNG,CB1583,
720575940638204132,GNG.24,GNG,DNge053,
720575940638204137,GNG.1895,GNG,CB3714,
720575940638206653,LO.PVLP.1414,LO.PVLP,LC6,
720575940638206773,GNG.2725,GNG,AN_GNG_103,
720575940638209085,SAD.PVLP.10,SAD.PVLP,SAD011,SAD019
720575940638210894,LO.PVLP.1037,LO.PVLP,LC6,
720575940638212942,LO.PVLP.1036,LO.PVLP,LC18,
720575940638213208,PVLP.337,PVLP,LC12,
720575940638213966,LO.PVLP.1256,LO.PVLP,LC18,
720575940638214461,SAD.AVLP.7,SAD.AVLP,CB1817b,A2
720575940638218173,GNG.2029,GNG,LB2,
720575940638223174,IPS.SPS.17,IPS.SPS,PS117b,PS117
720575940638227253,AVLP.2105,AVLP,VES022,aDT5
720575940638228131,GNG.4266,GNG,BM_InOm,
720575940638231861,AVLP.577,AVLP,CB3514,hb-1481548230
720575940638231997,LO.PVLP.1282,LO.PVLP,LC6,
720575940638235957,AVLP.2477,AVLP,CB1932,
720575940638236504,VES.GNG.51,VES.GNG,CB2265,
720575940638237662,SLP.320,SLP,CB0648,hb-543105865
720575940638243645,SAD.299,SAD,JO-E,
720575940638244661,IPS.LAL.17,IPS.LAL,LAL111,PS060
720575940638245027,AVLP.PVLP.10,AVLP.PVLP,PVLP012,
720575940638245342,LO.PVLP.1298,LO.PVLP,LC12,
720575940638245399,IPS.503,IPS,CB2792,
720575940638245464,AVLP.2776,AVLP,AVLP011,"AVLP012, aSP6"
720575940638248518,GNG.3901,GNG,BM_InOm,
720575940638250293,GNG.1815,GNG,AN_GNG_SAD_10,
720575940638254569,PLP.LAL.59,PLP.LAL,PLP038,
720575940638256216,AVLP.SCL.26,AVLP.SCL,CB2542,
720575940638256949,AMMC.104,AMMC,JO-A,
720575940638259544,GNG.3234,GNG,BM_InOm,
720575940638267992,SLP.649,SLP,SLP224,
720575940638270808,SAD.275,SAD,CB2313,
720575940638271302,IPS.76,IPS,CB0784,
720575940638280270,GNG.2408,GNG,,
720575940638284607,GNG.1505,GNG,BM_Ant,
720575940638286243,GNG.4265,GNG,BM_InOm,
720575940638288447,AL.PVLP.1,AL.PVLP,MZ_lv2PN,
720575940638291133,AMMC.AVLP.30,AMMC.AVLP,CB3201,
720575940638300486,GNG.3608,GNG,BM_InOm,
720575940638301493,GNG.AMMC.9,GNG.AMMC,CB2351,
720575940638302909,SMP.FLA.73,SMP.FLA,CB3300,
720575940638304838,LH.SLP.117,LH.SLP,CB1113,
720575940638306101,IPS.120,IPS,PS261,
720575940638312262,GNG.3386,GNG,LB1a,
720575940638312270,GNG.3385,GNG,JO-F,
720575940638312637,GNG.3900,GNG,BM_InOm,
720575940638332494,SAD.AMMC.63,SAD.AMMC,JO-E,
720575940638334080,IPS.PLP.27,IPS.PLP,CB2077,
720575940638337845,IPS.158,IPS,PS261,
720575940638343238,GNG.569,GNG,CB0182,
720575940638349621,LAL.SPS.2,LAL.SPS,PLP019,
720575940638352547,LO.PVLP.1413,LO.PVLP,LC12,
720575940638357813,PRW.251,PRW,,
720575940638360798,PVLP.35,PVLP,PVLP020,
720575940638360960,GNG.1436,GNG,CB1039,
720575940638364750,AMMC.AVLP.20,AMMC.AVLP,CB0956,
720575940638367933,LO.2813,LO,LC29,
720575940638370237,SLP.166,SLP,CB0029,
720575940638376792,IPS.SAD.48,IPS.SAD,CB1918,
720575940638377587,AVLP.2567,AVLP,AVLP026,
720575940638379342,AVLP.231,AVLP,CB2049,
720575940638380254,PLP.105,PLP,CB3676,
720575940638394446,FLA.127,FLA,SEZ_NSC_Hugin,Hugin-RG
720575940638396861,WED.LAL.5,WED.LAL,CB2368,
720575940638401845,LO.PVLP.390,LO.PVLP,LC21,
720575940638416336,GNG.3123,GNG,BM_InOm,
720575940638418264,LO.PVLP.1211,LO.PVLP,LC12,
720575940638419534,GNG.934,GNG,,
720575940638421582,LO.PVLP.44,LO.PVLP,LC11,
720575940638431029,AMMC.45,AMMC,JO-E,
720575940638434749,ME.3629,ME,MTe54,MC62
720575940638440051,SAD.189,SAD,CB3745,
720575940638440819,GNG.2348,GNG,CB1482,
720575940638441525,GNG.1532,GNG,AN_GNG_60,
720575940638446032,IPS.701,IPS,SA_DMT_ADMN_3,
720575940638446168,AVLP.2457,AVLP,CB1917,
720575940638453437,SPS.432,SPS,AN_multi_37,
720575940638456227,LO.PVLP.585,LO.PVLP,LC4,
720575940638458173,LO.PVLP.1316,LO.PVLP,LC6,
720575940638459736,IPS.CRE.2,IPS.CRE,CB0325,
720575940638463395,LO.PVLP.564,LO.PVLP,LC21,
720575940638471357,PVLP.188,PVLP,PVLP008,
720575940638472670,LO.1139,LO,LMt1,CB3820
720575940638477621,AVLP.272,AVLP,CB1446,
720575940638478680,SAD.317,SAD,CB0958,
720575940638483389,AVLP.561,AVLP,PVLP101c,PVLP101
720575940638496720,LO.PVLP.305,LO.PVLP,LC4,
720575940638496821,PVLP.VES.3,PVLP.VES,PVLP143,
720575940638500430,AVLP.SLP.77,AVLP.SLP,CB1738,
720575940638500942,PVLP.164,PVLP,PVLP104,
720575940638510680,PLP.ICL.91,PLP.ICL,PLP115_a,
720575940638513205,SPS.GNG.71,SPS.GNG,CB2033,
720575940638529525,GNG.3384,GNG,JO-FVA,
720575940638540672,LO.PVLP.1151,LO.PVLP,LC16,
720575940638546229,SAD.535,SAD,JO-E,
720575940638556998,AMMC.323,AMMC,JO-B,
720575940638557312,GNG.PRW.24,GNG.PRW,CB2355,
720575940638558115,LO.PLP.107,LO.PLP,LTe28,hb-883418989
720575940638558953,SPS.IPS.129,SPS.IPS,AN_multi_9,
720575940638561699,IPS.719,IPS,WED040,
720575940638571486,SAD.456,SAD,JO-E,
720575940638572789,WED.AVLP.69,WED.AVLP,AVLP487,
720575940638573171,IPS.433,IPS,PS194,
720575940638586496,GNG.3899,GNG,BM_InOm,
720575940638592384,GNG.4264,GNG,BM_InOm,
720575940638602842,LO.5435,LO,LT74,
720575940638603709,PVLP.AMMC.2,PVLP.AMMC,PVLP022,
720575940638604021,FLA.122,FLA,AN_FLA_GNG_1,
720575940638604733,IPS.190,IPS,CB2872,
720575940638604915,GNG.285,GNG,CB0457,
720575940638606046,IPS.LOP.25,IPS.LOP,cLP03,
720575940638608803,PRW.214,PRW,,
720575940638610421,GNG.3607,GNG,BM_InOm,
720575940638613481,PLP.ICL.17,PLP.ICL,PLP013,
720575940638615529,AVLP.SLP.147,AVLP.SLP,SLP189,
720575940638616542,SCL.10,SCL,CL027,
720575940638622909,GNG.978,GNG,,
720575940638623165,SPS.318,SPS,DNg01_b,
720575940638623677,WED.SAD.11,WED.SAD,CB3558,
720575940638624701,GNG.IPS.84,GNG.IPS,PS241a,PS241
720575940638625443,LO.PVLP.1150,LO.PVLP,LC18,
720575940638626118,LO.PVLP.1685,LO.PVLP,LPLC2,
720575940638627038,PLP.SPS.6,PLP.SPS,PLP208,
720575940638630366,AVLP.2513,AVLP,VES022,aDT5
720575940638630478,AVLP.SLP.153,AVLP.SLP,CB1690,
720575940638630563,LAL.IPS.66,LAL.IPS,PS026,
720575940638631101,SPS.SAD.12,SPS.SAD,CB3332,
720575940638631843,GNG.2243,GNG,SA_VTV_4,
720575940638632381,IPS.182,IPS,CB1960,
720575940638634403,SAD.257,SAD,,
720575940638636533,AMMC.SAD.34,AMMC.SAD,JO-B,
720575940638637022,GNG.1816,GNG,AN_GNG_105,
720575940638637475,LO.PVLP.1123,LO.PVLP,LC12,
720575940638637501,SPS.GNG.19,SPS.GNG,DNp102,PS212
720575940638638670,PRW.SMP.34,PRW.SMP,CB3292,
720575940638638926,SAD.GNG.69,SAD.GNG,CB3744,
720575940638640445,SPS.IPS.81,SPS.IPS,PS026,
720575940638640606,IPS.LOP.67,IPS.LOP,cLP01,
720575940638642547,GNG.LH.14,GNG.LH,CB1397,
720575940638642654,SPS.81,SPS,CL158,
720575940638644096,LO.PLP.35,LO.PLP,LPLC1,
720575940638644413,PLP.151,PLP,CL315,
720575940638646480,IPS.SPS.46,IPS.SPS,CB0380,
720575940638646899,PLP.640,PLP,MTe05,
720575940638652800,GNG.4263,GNG,BM_InOm,
720575940638654141,GNG.4262,GNG,CB2690,
720575940638663221,SLP.31,SLP,CB0631,"hb-546771021, hb-637487760"
720575940638664355,IPS.GNG.33,IPS.GNG,DNg46,
720575940638664437,SAD.316,SAD,JO-EDM,
720575940638664576,LO.PVLP.865,LO.PVLP,LC12,
720575940638666473,PLP.IPS.18,PLP.IPS,CB1818,
720575940638668878,AVLP.679,AVLP,CB1819,
720575940638674035,AVLP.SLP.96,AVLP.SLP,AVLP190,AVLP191
720575940638675261,AVLP.1781,AVLP,AVLP548_b,
720575940638676058,ME.16999,ME,MTe54,MC62
720575940638676387,AVLP.953,AVLP,AVLP317,
720575940638677411,LAL.48,LAL,LAL122,
720575940638680654,AMMC.AVLP.6,AMMC.AVLP,CB0956,
720575940638681845,AMMC.SAD.11,AMMC.SAD,JO-EVL,
720575940638681919,SCL.33,SCL,AN_multi_121,
720575940638682787,GNG.2724,GNG,,
720575940638684248,GNG.1217,GNG,CB2065,
720575940638686848,PLP.285,PLP,PLP099,
720575940638694307,GNG.2466,GNG,BM_FrOr,
720575940638698880,LO.AVLP.93,LO.AVLP,LC15,
720575940638700707,GNG.1392,GNG,AN_multi_44,
720575940638700878,ICL.224,ICL,CL089_a,
720575940638703731,PLP.SMP.34,PLP.SMP,CB1051,
720575940638708058,GNG.1788,GNG,BM_Hau,
720575940638714694,GNG.417,GNG,CB0756,
720575940638715251,AVLP.PVLP.40,AVLP.PVLP,AVLP051,
720575940638716275,GNG.4261,GNG,BM_InOm,
720575940638719421,SAD.AMMC.18,SAD.AMMC,CB0980,
720575940638719807,GNG.30,GNG,CB0516,
720575940638720070,SPS.LO.14,SPS.LO,cL18,PLP195
720575940638720233,SPS.ME.7,SPS.ME,OA-AL2i2,"hb-1535212969, aDT7"
720575940638720675,IPS.410,IPS,WED038a,WED038
720575940638721094,PLP.ICL.7,PLP.ICL,CL288,
720575940638722138,VES.WED.3,VES.WED,LT47,
720575940638722549,GNG.2949,GNG,AN_GNG_166,
720575940638726717,GNG.2527,GNG,,
720575940638730303,LO.PLP.409,LO.PLP,LCe02,LC24
720575940638733902,AVLP.771,AVLP,AVLP109,
720575940638737341,SAD.402,SAD,AN_multi_74,
720575940638742249,LO.PLP.10,LO.PLP,LTe29,
720575940638743667,IPS.LAL.31,IPS.LAL,PS291,
720575940638744804,SMP.FB.37,SMP.FB,AN_multi_80,
720575940638745060,IPS.173,IPS,AN_IPS_GNG_7,
720575940638745141,GNG.SAD.5,GNG.SAD,CB0435,
720575940638752053,LO.PVLP.240,LO.PVLP,LC17,
720575940638753508,LO.72,LO,Li19,Li11
720575940638760262,IPS.LOP.92,IPS.LOP,cLP01,
720575940638760307,AVLP.1141,AVLP,CB3436,
720575940638764403,PLP.SCL.5,PLP.SCL,PLP251,
720575940638770083,AVLP.2439,AVLP,CB1681,
720575940638770148,AVLP.335,AVLP,mALB4,
720575940638770493,AVLP.1448,AVLP,,
720575940638770495,GNG.PLP.11,GNG.PLP,SAD045,SAD046
720575940638776227,AVLP.SIP.8,AVLP.SIP,CB2131,aIPgb
720575940638789720,LAL.396,LAL,CB2523,
720575940638791101,GNG.3606,GNG,BM_InOm,
720575940638793304,PVLP.LO.30,PVLP.LO,LC9,
720575940638800437,AVLP.896,AVLP,AN_AVLP_49,
720575940638803790,GNG.68,GNG,CB0065,
720575940638810677,GNG.1868,GNG,DNg12_b,
720575940638811507,AMMC.153,AMMC,JO-B,
720575940638813016,GNG.2292,GNG,LB2,
720575940638817725,GNG.2081,GNG,TPMN,
720575940638818118,SAD.IPS.3,SAD.IPS,CB0404,
720575940638818126,GNG.643,GNG,PS089,
720575940638818211,AVLP.1602,AVLP,AVLP222,
720575940638822205,LO.PVLP.1065,LO.PVLP,LC12,
720575940638835288,LO.PVLP.1588,LO.PVLP,LPLC2,
720575940638835800,LO.AVLP.114,LO.AVLP,LC15,
720575940638836285,GNG.1672,GNG,DNx02,
720575940638842933,GNG.2723,GNG,AN_GNG_151,
720575940638857048,LO.PVLP.420,LO.PVLP,LPLC2,
720575940638858549,GNG.1335,GNG,AN_GNG_178,
720575940638863093,SAD.GNG.85,SAD.GNG,SA_DMT_ADMN_11,
720575940638863987,LO.PVLP.973,LO.PVLP,LC12,
720575940638865011,SCL.16,SCL,AVLP447,
720575940638865725,AVLP.1447,AVLP,CB2350,
720575940638866404,LO.AVLP.89,LO.AVLP,LC31a,LC31
720575940638870360,GNG.ICL.11,GNG.ICL,CL121,CL122
720575940638871268,LO.PVLP.688,LO.PVLP,LC21,
720575940638874064,IPS.272,IPS,CB2872,
720575940638874182,ME.138,ME,aMe19b,
720575940638874202,PLP.LO.7,PLP.LO,cLLPM02,PLP033
720575940638874941,ICL.172,ICL,CL086_e,
720575940638879651,SLP.122,SLP,CB2654,pSP3
720575940638880319,SLP.536,SLP,,
720575940638881152,LO.PVLP.1035,LO.PVLP,LC12,
720575940638881699,LO.PVLP.1174,LO.PVLP,LC16,
720575940638885429,SLP.73,SLP,SLP255,
720575940638886307,SMP.290,SMP,CL326,
720575940638892351,ME.SCL.1,ME.SCL,MTe32,
720575940638894397,GNG.4260,GNG,BM_InOm,
720575940638897315,PVLP.AVLP.35,PVLP.AVLP,CB1340,
720575940638898109,PVLP.AVLP.192,PVLP.AVLP,AVLP230,
720575940638900558,LO.PVLP.1523,LO.PVLP,LC6,
720575940638900713,PVLP.1,PVLP,PVLP011,
720575940638906787,PLP.481,PLP,PLP101,PLP102
720575940638907108,GNG.103,GNG,AN_GNG_89,
720575940638909749,GNG.2877,GNG,TPMN,
720575940638910040,PVLP.10,PVLP,PVLP151,
720575940638922099,IPS.WED.19,IPS.WED,CB1439,
720575940638922624,LOP.PVLP.6,LOP.PVLP,LPLC2,
720575940638924378,AME.ME.9,AME.ME,l-LNv,
720575940638927960,LO.PVLP.1651,LO.PVLP,LC16,
720575940638928035,GNG.3233,GNG,BM_InOm,
720575940638928868,GNG.1031,GNG,AN_GNG_26,
720575940638946805,LO.PVLP.1539,LO.PVLP,LC12,
720575940638955864,PVLP.310,PVLP,LC26,
720575940638960885,PVLP.221,PVLP,PLP115_b,
720575940638960957,AVLP.819,AVLP,AVLP295,
720575940638963517,LO.PVLP.1467,LO.PVLP,LC17,
720575940638965567,AVLP.1136,AVLP,AVLP398,
720575940638971088,AVLP.665,AVLP,CB2627,
720575940638972149,IPS.PLP.84,IPS.PLP,CB2309,
720575940638973784,ICL.171,ICL,CL089_a,
720575940638976233,PVLP.LO.90,PVLP.LO,LC9,
720575940638977257,ME.1391,ME,cM09,
720575940638977341,LO.PVLP.606,LO.PVLP,LC18,
720575940638978793,AVLP.ICL.89,AVLP.ICL,CB3512,
720575940638981208,LO.PVLP.889,LO.PVLP,LC18,
720575940638982478,IPS.PLP.83,IPS.PLP,WEDPN8B,
720575940638984024,LO.1202,LO,LC15,
720575940638984099,GNG.3898,GNG,BM_InOm,
720575940638985050,GNG.1913,GNG,AN_GNG_97,
720575940638989219,FLA.5,FLA,CB0387,
720575940638989894,GNG.210,GNG,DNge026,
720575940638991349,GNG.3383,GNG,AN_GNG_166,
720575940638996413,PRW.SMP.19,PRW.SMP,CB2367,
720575940639010392,GNG.ICL.28,GNG.ICL,CL121,CL122
720575940639011160,SAD.GOR.5,SAD.GOR,CL121,CL122
720575940639017269,AVLP.971,AVLP,AVLP305,
720575940639019839,AVLP.277,AVLP,AVLP547,
720575940639021757,GNG.1350,GNG,CB0723,
720575940639022451,IPS.211,IPS,CB2093,
720575940639023706,AVLP.220,AVLP,CB3668,
720575940639026229,SLP.ICL.11,SLP.ICL,CL032,
720575940639032125,AVLP.153,AVLP,AVLP441,
720575940639037859,AVLP.1098,AVLP,AVLP465b,AVLP465
720575940639040675,PRW.SMP.32,PRW.SMP,CB1919,
720575940639040858,LO.PVLP.860,LO.PVLP,LC11,
720575940639041443,AMMC.GNG.7,AMMC.GNG,JO-E,
720575940639042394,SAD.PLP.5,SAD.PLP,CB1849,
720575940639042648,LO.PVLP.527,LO.PVLP,LC17,
720575940639043280,GNG.1413,GNG,LB3,
720575940639043418,AVLP.2417,AVLP,CB2518,
720575940639049560,AMMC.273,AMMC,JO-B,
720575940639051078,LO.PVLP.766,LO.PVLP,LC18,
720575940639053146,LH.SLP.480,LH.SLP,aSP-g2,aSP27
720575940639057973,AVLP.1059,AVLP,AN_AVLP_54,
720575940639059875,SAD.IPS.91,SAD.IPS,WED102,WED103
720575940639068605,GNG.SLP.9,GNG.SLP,CB0130,
720575940639071716,AVLP.ICL.27,AVLP.ICL,AVLP571,
720575940639072189,LH.AVLP.84,LH.AVLP,LHAV2b6,
720575940639073882,IPS.427,IPS,CB1131,
720575940639082318,IPS.70,IPS,CB0295,
720575940639083648,AVLP.701,AVLP,CB2340,
720575940639088216,IPS.GNG.36,IPS.GNG,DNge030,
720575940639088361,SPS.VES.19,SPS.VES,PS217,
720575940639094589,PLP.177,PLP,WEDPN10A,
720575940639103952,LO.PVLP.1232,LO.PVLP,LC12,
720575940639105488,LO.PVLP.1016,LO.PVLP,LC12,
720575940639107573,IPS.SPS.59,IPS.SPS,CB0981,
720575940639109795,LO.PVLP.1522,LO.PVLP,LPLC2,
720575940639112765,GNG.133,GNG,CB0539,
720575940639118926,SAD.20,SAD,DNg24,
720575940639121636,CRE.AL.2,CRE.AL,ALIN1,
720575940639122640,SCL.AVLP.6,SCL.AVLP,CB1007,
720575940639123544,AVLP.GNG.23,AVLP.GNG,CL213,
720575940639124029,PLP.23,PLP,SLP206,
720575940639126104,LO.AVLP.123,LO.AVLP,LC15,
720575940639128646,LO.AVLP.27,LO.AVLP,LC31c,LC31
720575940639131224,PLP.ICL.47,PLP.ICL,CL282,
720575940639134835,SPS.242,SPS,CB1873,
720575940639135360,AVLP.2775,AVLP,AVLP559a,AVLP559
720575940639137845,AVLP.1027,AVLP,CB3411,
720575940639137955,IPS.542,IPS,AN_multi_37,
720575940639139187,AVLP.ICL.168,AVLP.ICL,AVLP048,
720575940639139280,LH.SLP.1144,LH.SLP,,
720575940639140341,GNG.1139,GNG,AN_VES_GNG_2,
720575940639142116,LAL.GNG.20,LAL.GNG,CB2551,
720575940639145550,AMMC.322,AMMC,JO-B,
720575940639151694,LOP.42,LOP,VS5,VS
720575940639151960,AVLP.970,AVLP,AN_AVLP_31,
720575940639152361,GNG.32,GNG,DNg84,
720575940639156799,ME.381,ME,aMe4,
720575940639159029,IPS.GNG.76,IPS.GNG,DNg36_a,
720575940639159797,IPS.45,IPS,DNg51,
720575940639161763,PLP.ICL.60,PLP.ICL,,
720575940639161909,SAD.491,SAD,JO-E,
720575940639165247,LO.75,LO,mALC4,
